,bind_id,symbol,action,position,signal_timestamp,signal_price
455,0a865762-17e2-48a8-850a-bc8989dcd2b8,btc_usdt|binance_future,open,long,1728993000,65514.8
456,80f96d8a-4251-4cdc-b9c2-9e491328e103,btc_usdt|binance_future,open,short,1728993180,65370.9
457,8dc0396e-276b-45f5-8349-435fb6ef71c1,btc_usdt|binance_future,open,long,1728993840,65494.1
458,c5962d91-5542-4474-8382-f5e7a6b09b23,btc_usdt|binance_future,open,short,1728994500,65417.2
459,4b417a06-cdb7-4656-add5-dbf005369cba,btc_usdt|binance_future,open,long,1728994680,65546.3
460,d4b43d8e-b01b-4a93-9400-13a41539f1b2,btc_usdt|binance_future,open,short,1728996780,65781.5
461,102bb680-f951-4197-8931-99b530ce29dc,btc_usdt|binance_future,open,long,1728997380,65902.8
462,6c5e8688-9ee8-43a6-83b2-2fb018ee7ec6,btc_usdt|binance_future,open,short,1728998160,65918.8
463,dc90de46-79fc-4117-8379-2bb8e52a59f8,btc_usdt|binance_future,open,long,1728998580,65948.2
464,9b5ec8ee-2148-4214-bc7d-9b11087c069c,btc_usdt|binance_future,open,short,1728998880,65861.4
465,22352b9b-3f4a-4885-871e-3eb62d2c7d8f,btc_usdt|binance_future,open,long,1728999360,65982.1
466,2c0116a3-fe11-43a2-9e74-5ddb4e0a8199,btc_usdt|binance_future,open,short,1729001340,67513.4
467,e5a8babd-ea85-4583-9f8f-fc7d38af031b,btc_usdt|binance_future,open,long,1729003920,65594.8
468,df877df4-f8e9-4c08-8af5-c9021bd211df,btc_usdt|binance_future,open,short,1729004400,65343.4
469,faa65334-361d-41ff-b6de-2e0c449a4ed4,btc_usdt|binance_future,open,long,1729005300,65380.0
470,e98bd38b-dcf6-477c-b414-23e7008fbc74,btc_usdt|binance_future,open,short,1729005960,65461.1
471,b626dac9-06a1-4ade-9c25-60346c4815dc,btc_usdt|binance_future,open,long,1729006140,65745.6
472,b419b99d-128e-4315-a6df-1fbb378afa65,btc_usdt|binance_future,open,short,1729007040,66131.1
473,7d71503c-af4f-4cfb-84bf-9ca94e47e2ae,btc_usdt|binance_future,open,long,1729007100,66129.9
474,ce3d0621-b260-4ad4-92fe-85f8cdc4c4f9,btc_usdt|binance_future,open,short,1729007160,66165.5
